id,name,organization,title,doi,metadata_created,metadata_modified,license_title
54ab7e32-20dc-4a19-99bc-c6d8b59277b4,rdr-doi-10-35097-1244,radar,Gloria data for: pollution trace gas distributions and their transport in the asian monsoon upper troposphere and lowermost stratosphere during the stratoclim campaign 2017,10.35097/1244,2023-08-04T08:50:21.180543,2023-08-04T09:28:59.045765,CC BY 4.0 Attribution
8fb01150-df9b-4fca-a0bd-c93dfc2c7d4d,rdr-doi-10-35097-1245,radar,"The german electricity system in 2030: data on consumption, generation, and the grid (updated version)",10.35097/1245,2023-08-04T08:50:21.437251,2023-08-04T09:28:59.190559,CC BY 4.0 Attribution
24fc8519-d935-4f1c-9516-e1d11753475b,rdr-doi-10-35097-1246,radar,3d shallow-seismic data acquired at rheinstetten,10.35097/1246,2023-08-04T08:50:22.271576,2023-08-04T09:28:59.590549,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
725edda2-138d-4a0e-bc13-e42a26f0ff1b,rdr-doi-10-35097-1247,radar,Appendix (srias2practice): code & daten zur verknüpfung der videos bei veröffentlichung auf einem web-server,10.35097/1247,2023-08-04T08:50:22.161574,2023-08-04T09:28:59.536743,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
2f8a759b-6f4e-43bd-be96-6fb45748b300,rdr-doi-10-35097-1248,radar,"Data and scripts for ""clouds, radiation and atmospheric circulation in the present-day climate and under climate change""",10.35097/1248,2023-08-04T08:50:23.340377,2023-08-04T09:29:00.141126,CC BY 4.0 Attribution
91a64836-b48b-4166-911e-4d96571befd5,rdr-doi-10-35097-1249,radar,Large characteristic lengths in 3d chiral elastic metamaterials,10.35097/1249,2023-08-04T08:50:36.569775,2023-08-04T09:31:17.944584,CC BY 4.0 Attribution
a98608bd-14d5-4fb4-94c2-785c8f68f61c,rdr-doi-10-35097-1250,radar,Atomic scale displacements detected by optical image cross-correlation analysis and 3d printed marker arrays,10.35097/1250,2023-08-04T08:50:23.007354,2023-08-04T09:28:59.968279,CC BY 4.0 Attribution
993c8b59-f1f1-4d9c-871f-69cd734579bc,rdr-doi-10-35097-1251,radar,Research data for '3d local earthquake tomography of the ecuadorian margin in the source area of the 2016 mw 7.8 pedernales earthquake',10.35097/1251,2023-08-04T08:50:23.113930,2023-08-04T09:29:00.026887,CC BY-NC 4.0 Attribution-NonCommercial
66cc161d-bebc-47eb-a8c3-95612d8a2f91,rdr-doi-10-35097-1252,radar,Coupled simulation of flow-induced viscous and elastic anisotropy of short-fiber reinforced composites (version 3),10.35097/1252,2023-08-04T08:50:22.509093,2023-08-04T09:28:59.718157,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
37754a11-70e7-4794-8432-9b3ef043b479,rdr-doi-10-35097-1253,radar,Deutsches mobilitätspanel (mop) - statistiken zur alltagsmobilität sowie zu fahrleistung und kraftstoffverbrauch 2010 - 2019,10.35097/1253,2023-08-04T08:50:22.656399,2023-08-04T09:28:59.781879,CC BY 4.0 Attribution
7267f0f9-7c27-49db-8724-d91518add167,rdr-doi-10-35097-1254,radar,Appendix (srias2practice): code & daten zur verknüpfung der videos bei veröffentlichung auf einem web-server (aktualisierte version),10.35097/1254,2023-08-04T08:50:22.775523,2023-08-04T09:28:59.849379,Other
e4db7b13-0730-4c42-b36f-f3d44dc05f9d,rdr-doi-10-35097-1255,radar,"Numerical experiments to ""an implicit-explicit time discretization scheme for second-order semilinear wave equations with application to dynamic boundary conditions""",10.35097/1255,2023-08-04T08:50:22.901066,2023-08-04T09:28:59.913163,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
9d0f3f39-6652-4fa5-9d64-15395087fb98,rdr-doi-10-35097-1256,radar,"Rohdaten der lc-ms, rna-seq und chip-seq experimente sowie weitere auswertungen in tabellarischer form",10.35097/1256,2023-08-04T08:50:23.233561,2023-08-04T09:29:00.084823,CC BY-NC 4.0 Attribution-NonCommercial
188a2f02-6479-463b-afc4-185cf9d90fd7,rdr-doi-10-35097-1257,radar,Restrictive and opportunistic method in design for manufacturing,10.35097/1257,2023-08-04T08:50:23.705202,2023-08-04T09:29:00.275529,CC BY 4.0 Attribution
cdce380d-302a-4c47-aded-9d4b357e1d85,rdr-doi-10-35097-1258,radar,Preslhy experiment series e5.1 (ignited discharge) results – benchmarking,10.35097/1258,2023-08-04T08:50:23.551215,2023-08-04T09:29:00.199609,CC BY-SA 4.0 Attribution-ShareAlike
d0c3d7a1-5a39-42b2-918f-c50db26173c6,rdr-doi-10-35097-1259,radar,Datenbank zu merid - mikrostruktureller einfluss auf die reservoirintegrität bei variablen hydromechanischen druckbedingungen - charakterisierung von porösen reservoirsandsteinen zum erstellen digitaler gesteinsmodelle,10.35097/1259,2023-08-04T08:50:23.834242,2023-08-04T09:29:00.345082,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
ac783bef-cb9f-4a2a-9013-1c2d687020fe,rdr-doi-10-35097-1260,radar,"Model data to ""the impact of gps and high-resolution radiosonde nudging on the simulation of heavy precipitation during hymex iop6"" by caldas-alvarez et al., (2021)",10.35097/1260,2023-08-04T08:50:24.213826,2023-08-04T09:29:00.576634,CC BY-NC 4.0 Attribution-NonCommercial
7dd52c68-cdfc-4b03-9516-ee3f3999d488,rdr-doi-10-35097-1261,radar,"Crossinn (cross-valley flow in the inn valley investigated by dual-doppler lidar measurements) - kitcube data sets [chm 15k, graw, hatpro2, mobotix, photos]",10.35097/1261,2023-08-04T08:50:28.470093,2023-08-04T09:29:02.622061,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
79bfaafa-3f54-4fc8-9b02-57d6563d2fc5,rdr-doi-10-35097-1262,radar,Ancistrus software and processor library,10.35097/1262,2023-08-04T08:50:23.959367,2023-08-04T09:29:00.415778,Other
79f36d6d-5c1b-42ad-8773-dbcc04bb7e2d,rdr-doi-10-35097-1263,radar,Supplement: mipas vmr data and circulation fields for publication 10.5194/acp-2020-72,10.35097/1263,2023-08-04T08:50:24.086670,2023-08-04T09:29:00.504394,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
480b32c8-180d-408c-bcbf-7fd0865a611a,rdr-doi-10-35097-1264,radar,Supplement: mipas vmr data and climatological circulation fields for publication 10.5194/acp-2019-704,10.35097/1264,2023-08-04T08:50:24.463136,2023-08-04T09:29:00.707411,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
b97a60ff-7f23-4383-9906-e577328fc1bb,rdr-doi-10-35097-1265,radar,Column amounts of atmospheric hcooh recorded by the ftir stations kiruna and izana in the framework of the network for the detection of atmospheric composition change (ndacc),10.35097/1265,2023-08-04T08:50:24.338878,2023-08-04T09:29:00.645264,CC BY-NC 4.0 Attribution-NonCommercial
8891bcca-95a8-46c6-8705-dea7b4d95a84,rdr-doi-10-35097-1266,radar,Crossinn (cross-valley flow in the inn valley investigated by dual-doppler lidar measurements) - kitcube data sets [wls200s],10.35097/1266,2023-08-04T08:50:37.731668,2023-08-04T09:31:18.465348,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
7b39cfe4-d7e6-4b40-a5fa-cdde77bb1b0d,rdr-doi-10-35097-1267,radar,Crossinn (cross-valley flow in the inn valley investigated by dual-doppler lidar measurements) - aircraft data set [fdlr],10.35097/1267,2023-08-04T08:50:24.804334,2023-08-04T09:29:00.850960,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
b32a2e07-d7f0-4a73-b056-cf695f6d4f60,rdr-doi-10-35097-1268,radar,Simulationsmodell des tangential-schlagenden anziehprozesses von schraubenverbindungen,10.35097/1268,2023-08-04T08:50:25.251432,2023-08-04T09:29:01.062767,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
42e78e1b-d135-4fb2-9e06-c61336a14992,rdr-doi-10-35097-1269,radar,3d printable heat exchanger for incorporation into a photoresponsive membrane gas permeation test cell,10.35097/1269,2023-08-04T08:50:25.871880,2023-08-04T09:29:01.400161,CC BY-NC 4.0 Attribution-NonCommercial
be017326-ef86-4a7f-a771-15e95990fd79,rdr-doi-10-35097-1270,radar,"Numerical experiments to ""error analysis for space discretizations of quasilinear wave-type equations""",10.35097/1270,2023-08-04T08:50:25.759570,2023-08-04T09:29:01.330270,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
6e39b140-b724-4aa6-9c4a-b61df40ea8bf,rdr-doi-10-35097-1271,radar,"Data sets for the research article ""high-resolution optical constants of crystalline ammonium nitrate for infrared remote sensing of the asian tropopause aerosol layer"" by wagner et al. (2021) in atmospheric measurement techniques",10.35097/1271,2023-08-04T08:50:25.372162,2023-08-04T09:29:01.121366,CC BY 4.0 Attribution
46822016-722d-47af-beef-3b47ad0f22a8,rdr-doi-10-35097-1272,radar,Regression coefficients of parametrisation of function of natural atmospheric variability,10.35097/1272,2023-08-04T08:50:25.488587,2023-08-04T09:29:01.179211,CC BY 4.0 Attribution
808d068d-af07-46ea-a458-9849fbdaabee,rdr-doi-10-35097-1273,radar,"Digitaler anhang dissertation sina peukert zum thema ""robustheitssteigerung in produktionsnetzwerken mithilfe eines integrierten störungsmanagements""",10.35097/1273,2023-08-04T08:50:25.122922,2023-08-04T09:29:01.008218,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
5121dec7-5189-45ed-9f38-2cdd9571f995,rdr-doi-10-35097-1274,radar,Quantification of correctness with palladio and key: case study data,10.35097/1274,2023-08-04T08:50:25.004181,2023-08-04T09:29:00.951486,CC BY-SA 4.0 Attribution-ShareAlike
471c2679-04d4-4cfc-b3d0-69e5e0a25993,rdr-doi-10-35097-1275,radar,"Numerical experiments to ""numerical homogenization of time-dependent maxwell's equations with dispersion effects""",10.35097/1275,2023-08-04T08:50:25.626092,2023-08-04T09:29:01.252759,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
43c7fb67-85b0-4c19-81cd-bae0e5807d47,rdr-doi-10-35097-1276,radar,"Supplemental material to the swj journal submission ""characteristic sets profile feature: estimation and application to sparql query planning""",10.35097/1276,2023-08-04T08:50:26.005350,2023-08-04T09:29:01.456235,CC BY-SA 4.0 Attribution-ShareAlike
cca0423a-a7f6-4e19-b8d7-5083720afd6b,rdr-doi-10-35097-1277,radar,Polyaramid-based flexible antibacterial coatings fabricated using laser-induced carbonization and copper electroplating,10.35097/1277,2023-08-04T08:50:26.459709,2023-08-04T09:29:01.666242,CC BY 4.0 Attribution
89a11bb7-29de-4671-b571-da5645f6fcc9,rdr-doi-10-35097-1278,radar,Industrial machine tool element surface defect dataset,10.35097/1278,2023-08-04T08:50:26.316698,2023-08-04T09:29:01.580737,CC BY-SA 4.0 Attribution-ShareAlike
d5098115-8616-428d-8520-475cd0cbe970,rdr-doi-10-35097-1279,radar,Dns of turbulent heat transfer in impinging jets at different reynolds and prandtl numbers,10.35097/1279,2023-08-04T08:50:26.154091,2023-08-04T09:29:01.512241,CC BY-NC 4.0 Attribution-NonCommercial
910aec89-b3c0-401f-ae51-e6587c8c0117,rdr-doi-10-35097-1280,radar,"Supplementary data for j. kleinheins et al. ""thermal imaging of freezing drizzle droplets: pressure release events as a source of secondary ice particles"", journal of the atmospheric sciences 2021",10.35097/1280,2023-08-04T08:50:26.587661,2023-08-04T09:29:01.736710,CC BY 4.0 Attribution
d3ec5852-1e34-449d-a713-d225c972a1a2,rdr-doi-10-35097-1281,radar,Reproduction package for the dissertation on building transformation networks for consistent evolution of interrelated models,10.35097/1281,2023-08-04T08:50:26.711970,2023-08-04T09:29:01.808681,CC BY 4.0 Attribution
7d0ec862-dd6d-4a9a-a538-53208bc21708,rdr-doi-10-35097-1282,radar,"Raw data to publication on the effect of different surface treatments on tribological properties of additively manufactured samples. ""tribological performance of additively- manufactured aisi h13 steel in different surface conditions""",10.35097/1282,2023-08-04T08:50:27.051850,2023-08-04T09:29:01.945989,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
bba3bb4a-45c1-475b-b2bc-140edad38991,rdr-doi-10-35097-1283,radar,"Lurin basin, andean measurement campaign and dataset (lama)",10.35097/1283,2023-08-04T08:50:26.939390,2023-08-04T09:29:01.879756,CC BY 4.0 Attribution
6e82a3a2-7f37-4d86-bc12-64c192bdff5f,rdr-doi-10-35097-1284,radar,"Numerical experiments to ""error analysis of exponential integrators for nonlinear wave-type equations""",10.35097/1284,2023-08-04T08:50:27.177376,2023-08-04T09:29:02.003070,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
5a7dc0cf-0a8f-4d17-a942-465cc10bd7b1,rdr-doi-10-35097-1285,radar,"Numerical experiments to the dissertation ""a unified error analysis for the numerical solution of nonlinear wave-type equations with application to kinetic boundary conditions""",10.35097/1285,2023-08-04T08:50:27.304436,2023-08-04T09:29:02.059549,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
915e1f3f-37b3-4c41-a57e-4a9a705c0760,rdr-doi-10-35097-1286,radar,Uas-gestützte detektion von infrastrukturrelevanten georisiken - auderi - uas datensätze (teil 1),10.35097/1286,2023-08-04T08:50:31.652232,2023-08-04T09:29:04.241812,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
02a4fdd4-9041-453f-b455-fd2e85ed2380,rdr-doi-10-35097-1287,radar,"Numerical experiments to ""on averaged exponential integrators for semilinear wave equations with solutions of low-regularity""",10.35097/1287,2023-08-04T08:50:27.585899,2023-08-04T09:29:02.180477,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
74cad83d-cc92-4390-b31a-b4c52d3d1c0a,rdr-doi-10-35097-1288,radar,"Daten paper ""graphite lubrication mechanisms under high mechanical load"", carina morstein et al.; märz 2021",10.35097/1288,2023-08-04T08:50:27.826594,2023-08-04T09:29:02.317039,CC BY-NC 4.0 Attribution-NonCommercial
80d40cef-68ac-4294-8799-fe243aec7d53,rdr-doi-10-35097-1289,radar,Voila-p19: a 3-d p-wave velocity model of the upper mantle beneath the caribbean derived from teleseismic travel time tomography,10.35097/1289,2023-08-04T08:50:27.704344,2023-08-04T09:29:02.252959,CC BY 4.0 Attribution
83903891-3dab-491d-973a-e749ff0a2f6e,rdr-doi-10-35097-1290,radar,Digitale datensätze zur dissertation regulation von frühen endosomenpopulationen bei transportprozessen und der zellteilung in ustilago maydis,10.35097/1290,2023-08-04T08:50:27.961964,2023-08-04T09:29:02.372377,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
ad0d4f39-fe2d-4bfd-bf8f-54d487fffac3,rdr-doi-10-35097-1291,radar,Nano- and microstructured copper/copper oxide composites on laser-induced carbon for enzyme-free glucose sensors,10.35097/1291,2023-08-04T08:50:28.068696,2023-08-04T09:29:02.428772,CC BY 4.0 Attribution
22e093cc-bd50-40a8-a991-7f0ff27c4778,rdr-doi-10-35097-1292,radar,Dataset for dns-based characterization of pseudo-random roughness in minimal channels,10.35097/1292,2023-08-04T08:50:28.192530,2023-08-04T09:29:02.496742,CC BY 4.0 Attribution
85d9dc18-e5a4-42fe-b0ec-f525a776f4f2,rdr-doi-10-35097-1293,radar,Dataset to the publication 'micro-textures inversely designed with overlayed-lithography manufacturability for wetting behavior in cassie–baxter status',10.35097/1293,2023-08-04T08:50:28.323553,2023-08-04T09:29:02.560279,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
c3f13f58-0286-4e1e-b43c-d4050542dfc1,rdr-doi-10-35097-1294,radar,Topologically optimized magnetic lens for magnetic resonance applications (dataset),10.35097/1294,2023-08-04T08:50:28.612626,2023-08-04T09:29:02.731335,CC BY-NC 4.0 Attribution-NonCommercial
aadea9d5-dba9-4749-9505-435af0cedeeb,rdr-doi-10-35097-1295,radar,Dataset to the publication 'arduitam: accurate  and inexpensive nmr auto tune and match system',10.35097/1295,2023-08-04T08:50:28.761494,2023-08-04T09:29:02.785841,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
edc876d9-264c-4b26-b598-5878e65fadea,rdr-doi-10-35097-1296,radar,Dataset to the publication 'automatic adaptive gain for magnetic resonance sensitivity enhancement',10.35097/1296,2023-08-04T08:50:28.973025,2023-08-04T09:29:02.894884,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
4d2b6e51-6afc-4c9c-8076-7d373a8c99da,rdr-doi-10-35097-1297,radar,Graphite lubrication of highly loaded contacts: humidity-dependent friction and structural transition to turbostratic carbon,10.35097/1297,2023-08-04T08:50:28.865279,2023-08-04T09:29:02.840107,CC BY-NC 4.0 Attribution-NonCommercial
bb15eb7b-aaf3-4324-8f1a-9264f7b4b19a,rdr-doi-10-35097-1298,radar,"Experimental data for the paper ""analyzing and predicting verification of data-aware process models -- a case study with spectrum auctions""",10.35097/1298,2023-08-04T08:50:29.080516,2023-08-04T09:29:02.952685,CC BY 4.0 Attribution
88a8607a-add9-42d0-8a7b-e93aba64c34d,rdr-doi-10-35097-1299,radar,"Numerical experiments to ""rank-adaptive dynamical low-rank integrators for first-order and second-order matrix differential equations""",10.35097/1299,2023-08-04T08:50:34.294023,2023-08-04T09:29:05.510905,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
683458bc-9189-47f3-9a47-4e95cf7fdd1e,rdr-doi-10-35097-1300,radar,Light spectra measured inside the aida aerosol and cloud simulation chamber,10.35097/1300,2023-08-04T08:50:29.194290,2023-08-04T09:29:03.020426,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
acac4ba0-2fc4-47b2-8764-9a83b8803781,rdr-doi-10-35097-1301,radar,"Numerical experiments to ""exponential integrators for quasilinear wave-type equations"" (updated version)",10.35097/1301,2023-08-04T08:50:29.312863,2023-08-04T09:29:03.082081,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
ff185658-14af-4484-ae4a-a6aaba50157b,rdr-doi-10-35097-1302,radar,Daten zu den abbildungen 4 und 5,10.35097/1302,2023-08-04T08:50:29.428966,2023-08-04T09:29:03.150869,CC BY 4.0 Attribution
426a253d-e1eb-4cf6-b9f2-9043be5aa876,rdr-doi-10-35097-1303,radar,Daten zu verschiedenen abbildungen,10.35097/1303,2023-08-04T08:50:29.573718,2023-08-04T09:29:03.204629,CC BY 4.0 Attribution
cf76d08b-53fc-47c3-9705-56c58d75753d,rdr-doi-10-35097-1304,radar,3d fault sets of germany and adjacent areas,10.35097/1304,2023-08-04T08:50:29.722005,2023-08-04T09:29:03.259159,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
f13763ef-5828-4861-baaf-de3b3636d69c,rdr-doi-10-35097-1305,radar,High-resolution real-world electricity data from three microgrids in the global south,10.35097/1305,2023-08-04T08:50:29.876420,2023-08-04T09:29:03.327571,CC BY 4.0 Attribution
0b1312c8-f7ef-4504-839f-d65b82a3d0ae,rdr-doi-10-35097-1306,radar,Data figure 2 and figure 3,10.35097/1306,2023-08-04T08:50:29.995728,2023-08-04T09:29:03.414247,CC BY 4.0 Attribution
0e6fde0a-5089-4d13-9d18-b542a45d9b23,rdr-doi-10-35097-1307,radar,"Numerical experiments to ""inverse medium scattering for a nonlinear helmholtz equation""",10.35097/1307,2023-08-04T08:50:30.559544,2023-08-04T09:29:03.713932,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
84fd4d8e-0f2f-4b53-a90c-e4a342866922,rdr-doi-10-35097-1308,radar,Experimental dataset of the phd dissertation on airblast atomization,10.35097/1308,2023-08-04T08:50:30.194627,2023-08-04T09:29:03.523462,CC BY 4.0 Attribution
7f0eaefb-0450-41d2-a63c-f4951a29ad6d,rdr-doi-10-35097-1309,radar,"Supplementary material for the paper ""results from the verification of spectrum auction model""",10.35097/1309,2023-08-04T08:50:30.295409,2023-08-04T09:29:03.578270,CC BY-NC 4.0 Attribution-NonCommercial
dfead70f-88af-4b91-af73-5148e1333015,rdr-doi-10-35097-1310,radar,Tem original data of the lno (pristine and heat treated) samples,10.35097/1310,2023-08-04T08:50:30.091787,2023-08-04T09:29:03.469450,CC BY-NC 4.0 Attribution-NonCommercial
d7c6d47e-02c9-4b31-a4c7-5cca3b38522e,rdr-doi-10-35097-1311,radar,Data-analysis notebooks for the thesis 'electron microscopic investigation of superconducting fe- and cu-based thin films',10.35097/1311,2023-08-04T08:50:30.418786,2023-08-04T09:29:03.634578,CC BY 4.0 Attribution
467f7447-c3b0-46fc-aec3-9f54d5398a94,rdr-doi-10-35097-1312,radar,Ice-free tropical waterbelt during snowball earth events questioned by uncertain clouds – dataset and analysis scripts,10.35097/1312,2023-08-04T08:50:30.761988,2023-08-04T09:29:03.783335,CC BY 4.0 Attribution
1d22dff9-38ee-4ce0-8303-f511429c8fdb,rdr-doi-10-35097-1313,radar,360° electron tomography data,10.35097/1313,2023-08-04T08:50:31.171277,2023-08-04T09:29:03.975401,CC BY-NC 4.0 Attribution-NonCommercial
90c66607-ae40-404c-a856-937f3eb0f437,rdr-doi-10-35097-1314,radar,"Kinetics, soa yields and chemical composition of secondary organic aerosol from β-caryophyllene ozonolysis with and without nitrogen oxides between 213 and 313 k",10.35097/1314,2023-08-04T08:50:30.937339,2023-08-04T09:29:03.852949,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
59d6e491-c02e-40b4-aa70-30e89fd10c37,rdr-doi-10-35097-1315,radar,Reproduction package for the paper on termination and expressiveness of execution strategies for networks of bidirectional model transformations,10.35097/1315,2023-08-04T08:50:31.279664,2023-08-04T09:29:04.033611,Other
afbba652-7f41-4e40-a55e-7f9b145ab45d,rdr-doi-10-35097-1316,radar,Integrated shimming enables independently parallel nmr detection,10.35097/1316,2023-08-04T08:50:31.055478,2023-08-04T09:29:03.918881,CC BY-NC 4.0 Attribution-NonCommercial
97967872-c659-4b89-93b6-a3dd12c4225b,rdr-doi-10-35097-1317,radar,"Preslhy experiment series 3.1, part b",10.35097/1317,2023-08-04T08:50:31.396135,2023-08-04T09:29:04.104193,CC BY-SA 4.0 Attribution-ShareAlike
b82980bd-e48d-46bf-83d8-a9be989761d0,rdr-doi-10-35097-1318,radar,"Contributing research data to the doctoral thesis ""on topological mechanics of 3d chiral metamaterials""",10.35097/1318,2023-08-04T08:50:32.313843,2023-08-04T09:29:04.564787,CC BY 4.0 Attribution
fc6f365e-adc0-46a1-b1f1-ec7e67639086,rdr-doi-10-35097-1319,radar,Preslhy experiment series 3.4,10.35097/1319,2023-08-04T08:50:31.522294,2023-08-04T09:29:04.173633,CC BY-SA 4.0 Attribution-ShareAlike
409e8dd2-0bca-45b9-a513-7dda94650529,rdr-doi-10-35097-1320,radar,Preslhy experiment series 4.4; material of the ground: sand,10.35097/1320,2023-08-04T08:50:31.777586,2023-08-04T09:29:04.309393,CC BY-SA 4.0 Attribution-ShareAlike
69f66f8b-e5fe-4f33-8e93-c57ce5cd0d80,rdr-doi-10-35097-1321,radar,Preslhy experiment series 4.4; material of the ground: concrete,10.35097/1321,2023-08-04T08:50:31.901656,2023-08-04T09:29:04.375056,CC BY-SA 4.0 Attribution-ShareAlike
f41cbd22-210a-4040-955d-304ac4f1fa87,rdr-doi-10-35097-1322,radar,Preslhy experiment series 4.4; material of the ground: water,10.35097/1322,2023-08-04T08:50:32.053854,2023-08-04T09:29:04.438208,CC BY-SA 4.0 Attribution-ShareAlike
9645435c-6a97-4ced-90d8-9154af77b0ae,rdr-doi-10-35097-1323,radar,Preslhy experiment series 4.4; material of the ground: gravel,10.35097/1323,2023-08-04T08:50:32.201373,2023-08-04T09:29:04.502119,CC BY-SA 4.0 Attribution-ShareAlike
